SigC,SigH,EpsC,EpsH,density
0.30224609375,0.3234912109375,0.5083984374999999,0.07138671875,370.73
0.22724609375,0.0947412109375,0.7583984374999999,0.1063867187499999,689.316
0.07724609375,0.2472412109375,0.2583984374999999,0.03638671875,616.917
0.08662109375,0.0852099609375,1.1021484375,0.1195117187499999,645.111
0.23662109375,0.2377099609375,0.6021484374999999,0.0495117187499999,674.227
0.3116210937499999,0.1614599609374999,0.8521484374999999,0.0845117187499999,839.597
0.1991210937499999,0.1233349609375,0.4771484374999999,0.03201171875,660.276
0.34912109375,0.2758349609375,0.9771484375,0.1020117187499999,770.34
0.27412109375,0.0470849609374999,0.2271484374999999,0.0670117187499999,681.647
0.12412109375,0.1995849609375,0.7271484374999999,0.1370117187499999,704.0
0.10537109375,0.1805224609375,0.1646484375,0.1107617187499999,683.089
0.3303710937499999,0.1042724609375,0.4146484374999999,0.14576171875,777.344
0.18037109375,0.2567724609375,0.9146484375,0.0757617187499999,601.501
0.14287109375,0.0661474609375,0.7896484374999999,0.05826171875,648.489
0.29287109375,0.2186474609374999,0.2896484374999999,0.12826171875,739.408
0.21787109375,0.1423974609375,1.0396484375,0.02326171875,692.942
0.06787109375,0.2948974609374999,0.5396484374999999,0.0932617187499999,438.327
0.06318359375,0.0804443359375,0.3990234374999999,0.13919921875,649.283
0.21318359375,0.2329443359374999,0.8990234374999999,0.0691992187499999,679.59
0.2881835937499999,0.1566943359374999,0.6490234374999999,0.1041992187499999,769.828
0.1756835937499999,0.1948193359375,0.7740234374999999,0.01669921875,661.707
0.25068359375,0.1185693359374999,1.0240234375,0.05169921875,736.592
0.10068359375,0.2710693359375,0.5240234374999999,0.1216992187499999,556.62
0.11943359375,0.1376318359375,0.9615234375,0.0954492187499999,654.408
0.26943359375,0.2901318359374999,0.4615234374999999,0.02544921875,524.568
0.34443359375,0.0613818359375,0.7115234374999999,0.1304492187499999,848.75
0.19443359375,0.2138818359375,0.2115234375,0.06044921875,672.837
0.15693359375,0.0995068359375,0.5865234374999999,0.07794921875,651.144
0.3069335937499999,0.2520068359375,1.0865234375,0.14794921875,766.124
0.23193359375,0.1757568359375,0.3365234374999999,0.04294921875,679.989
0.07255859375,0.1662255859374999,0.4302734374999999,0.04732421875,659.571
0.29755859375,0.0899755859374999,0.1802734375,0.01232421875,688.351
0.14755859375,0.2424755859375,0.6802734374999999,0.0823242187499999,642.774
0.18505859375,0.0518505859375,1.0552734375,0.0998242187499999,666.406
0.3350585937499999,0.2043505859375,0.5552734374999999,0.02982421875,814.822
0.26005859375,0.1281005859375,0.8052734374999999,0.13482421875,737.454
0.11005859375,0.2806005859375,0.3052734374999999,0.06482421875,491.308
0.09130859375,0.1090380859375,0.8677734374999999,0.03857421875,648.552
0.24130859375,0.2615380859375,0.3677734374999999,0.1085742187499999,602.795
0.31630859375,0.1852880859375,1.1177734375,0.0735742187499999,887.37
0.12880859375,0.1471630859375,0.2427734374999999,0.12607421875,659.63
0.27880859375,0.2996630859374999,0.7427734374999999,0.0560742187499999,488.564
0.20380859375,0.0709130859375,0.4927734374999999,0.0910742187499999,662.551
0.05380859375,0.2234130859374999,0.9927734375,0.02107421875,648.077
0.05263671875,0.1721826171875,0.2232421874999999,0.0839648437499999,670.574
0.27763671875,0.0959326171875,0.4732421874999999,0.1189648437499999,721.739
0.12763671875,0.2484326171874999,0.9732421875,0.04896484375,616.081
0.16513671875,0.0578076171875,0.8482421874999999,0.0664648437499999,651.314
0.31513671875,0.2103076171875,0.3482421874999999,0.13646484375,775.804
0.2401367187499999,0.1340576171874999,1.0982421875,0.03146484375,726.681
0.09013671875,0.2865576171875,0.5982421874999999,0.1014648437499999,485.184
0.10888671875,0.1149951171875,1.0357421875,0.14521484375,649.488
0.25888671875,0.2674951171875,0.5357421874999999,0.0752148437499999,594.365
0.33388671875,0.1912451171874999,0.7857421874999999,0.1102148437499999,867.373
0.14638671875,0.1531201171875,0.4107421874999999,0.0227148437499999,651.948
0.29638671875,0.3056201171875,0.9107421875,0.0927148437499999,501.074
0.22138671875,0.0768701171875,0.1607421875,0.0577148437499999,656.512
0.07138671875,0.2293701171875,0.6607421874999999,0.12771484375,681.04
0.08076171875,0.0673388671875,0.5669921874999999,0.0358398437499999,646.246
0.23076171875,0.2198388671875,1.0669921875,0.1058398437499999,730.457
0.3057617187499999,0.1435888671875,0.3169921874999999,0.0708398437499999,731.988
0.15576171875,0.2960888671875,0.8169921874999999,0.14083984375,470.391
0.1932617187499999,0.1817138671875,0.9419921875,0.1233398437499999,701.319
0.34326171875,0.3342138671874999,0.4419921874999999,0.05333984375,375.48
0.26826171875,0.1054638671875,0.6919921874999999,0.0883398437499999,733.35
0.11826171875,0.2579638671875,0.1919921875,0.01833984375,600.728
0.09951171875,0.1245263671875,0.7544921874999999,0.06208984375,649.028
0.24951171875,0.2770263671875,0.2544921874999999,0.13208984375,548.545
0.3245117187499999,0.0482763671874999,1.0044921875,0.0270898437499999,874.54
0.17451171875,0.2007763671874999,0.5044921874999999,0.0970898437499999,693.855
0.13701171875,0.0864013671875,0.3794921874999999,0.1145898437499999,645.761
0.28701171875,0.2389013671875,0.8794921874999999,0.04458984375,760.428
0.21201171875,0.1626513671875,0.6294921874999999,0.14958984375,697.478
0.06669921875,0.1006982421875,0.8013671874999999,0.01615234375,645.087
0.2166992187499999,0.2531982421875,0.3013671874999999,0.0861523437499999,617.777
0.29169921875,0.1769482421875,1.0513671875,0.0511523437499999,826.006
0.17919921875,0.1388232421875,0.1763671875,0.13865234375,659.37
0.3291992187499999,0.2913232421875,0.6763671874999999,0.06865234375,598.971
0.25419921875,0.0625732421875,0.4263671874999999,0.1036523437499999,689.103
0.10419921875,0.2150732421875,0.9263671875,0.03365234375,659.904
0.12294921875,0.1960107421874999,0.4888671874999999,0.0774023437499999,679.338
0.3479492187499999,0.1197607421874999,0.2388671874999999,0.04240234375,746.185
0.19794921875,0.2722607421875,0.7388671874999999,0.1124023437499999,556.853
0.16044921875,0.0816357421875,1.1138671875,0.0949023437499999,655.972
0.31044921875,0.2341357421875,0.6138671874999999,0.02490234375,773.78
0.23544921875,0.1578857421875,0.8638671874999999,0.1299023437499999,721.009
0.07607421875,0.1483544921875,1.0201171875,0.0992773437499999,658.891
0.22607421875,0.3008544921875,0.5201171874999999,0.0292773437499999,395.57
0.3010742187499999,0.0721044921875,0.7701171874999999,0.13427734375,799.524
0.15107421875,0.2246044921875,0.2701171874999999,0.06427734375,665.977
0.18857421875,0.1102294921875,0.6451171874999999,0.04677734375,657.563
0.33857421875,0.2627294921874999,1.1451171875,0.1167773437499999,801.67
0.26357421875,0.1864794921874999,0.3951171874999999,0.01177734375,697.427
0.09482421875,0.0530419921875,0.3326171874999999,0.12552734375,644.286
0.24482421875,0.2055419921875,0.8326171874999999,0.05552734375,726.593
0.31982421875,0.1292919921874999,0.5826171874999999,0.0905273437499999,800.452
0.1698242187499999,0.2817919921875,1.0826171875,0.02052734375,526.028
0.13232421875,0.1674169921875,0.7076171874999999,0.03802734375,658.406
0.20732421875,0.0911669921874999,0.9576171875,0.0730273437499999,675.941
0.05732421875,0.2436669921875,0.4576171874999999,0.14302734375,656.232
0.05498046875,0.0601904296875,0.9029296875,0.0544335937499999,646.88
0.2049804687499999,0.2126904296875,0.4029296874999999,0.1244335937499999,706.17
0.27998046875,0.1364404296874999,0.6529296874999999,0.01943359375,748.469
0.12998046875,0.2889404296875,0.1529296875,0.0894335937499999,457.265
0.16748046875,0.1745654296875,0.5279296874999999,0.1069335937499999,682.411
0.3174804687499999,0.3270654296874999,1.0279296875,0.03693359375,483.909
0.24248046875,0.0983154296875,0.2779296874999999,0.14193359375,667.931
0.09248046875,0.2508154296875,0.7779296874999999,0.07193359375,612.902
0.11123046875,0.1555029296875,0.3404296874999999,0.02818359375,649.372
0.26123046875,0.3080029296875,0.8404296874999999,0.0981835937499999,440.709
0.18623046875,0.2317529296875,1.0904296875,0.13318359375,691.534
0.14873046875,0.1173779296875,0.7154296874999999,0.1156835937499999,653.249
0.29873046875,0.2698779296875,0.2154296874999999,0.04568359375,588.726
0.27529296875,0.1983935546874999,1.0123046875,0.06537109375,791.624
0.20029296875,0.1221435546875,0.2623046874999999,0.1003710937499999,656.851
0.05029296875,0.2746435546875,0.7623046874999999,0.03037109375,530.721
0.050439453125,0.15982177734375,0.5977539062499999,0.0781542968749999,662.716
0.200439453125,0.31232177734375,1.09775390625,0.148154296875,425.109
0.275439453125,0.08357177734375,0.3477539062499999,0.043154296875,699.431
0.125439453125,0.23607177734375,0.8477539062499999,0.1131542968749999,664.996
0.162939453125,0.04544677734375,0.97275390625,0.0956542968749999,653.842
0.312939453125,0.19794677734375,0.4727539062499999,0.0256542968749999,772.215
0.2379394531249999,0.1216967773437499,0.7227539062499999,0.130654296875,699.462
0.087939453125,0.27419677734375,0.2227539062499999,0.060654296875,520.899
0.106689453125,0.10263427734375,0.6602539062499999,0.016904296875,648.208
0.256689453125,0.25513427734375,0.16025390625,0.0869042968749999,614.571
0.331689453125,0.17888427734375,0.91025390625,0.051904296875,876.448
0.144189453125,0.14075927734375,0.2852539062499999,0.139404296875,660.797
0.294189453125,0.29325927734375,0.7852539062499999,0.069404296875,545.887
0.219189453125,0.06450927734375,0.5352539062499999,0.1044042968749999,670.08
0.069189453125,0.2170092773437499,1.03525390625,0.034404296875,659.495
0.078564453125,0.07404052734375,0.19150390625,0.126279296875,644.888
0.228564453125,0.22654052734375,0.6915039062499999,0.0562792968749999,689.489
0.3035644531249999,0.1502905273437499,0.4415039062499999,0.0912792968749999,757.466
0.153564453125,0.30279052734375,0.94150390625,0.021279296875,326.421
0.1910644531249999,0.18841552734375,0.8165039062499999,0.0387792968749999,677.807
0.341064453125,0.3409155273437499,0.3165039062499999,0.1087792968749999,358.672
0.266064453125,0.11216552734375,1.06650390625,0.0737792968749999,766.459
0.116064453125,0.26466552734375,0.5665039062499999,0.143779296875,588.542
0.097314453125,0.13122802734375,1.12900390625,0.1000292968749999,650.109
0.247314453125,0.2837280273437499,0.6290039062499999,0.030029296875,537.906
0.3223144531249999,0.05497802734375,0.8790039062499999,0.1350292968749999,852.047
0.172314453125,0.2074780273437499,0.3790039062499999,0.0650292968749999,679.041
0.134814453125,0.09310302734375,0.5040039062499999,0.0475292968749999,645.463
0.284814453125,0.24560302734375,1.00400390625,0.1175292968749999,745.606
0.209814453125,0.16935302734375,0.2540039062499999,0.012529296875,659.999
0.064501953125,0.08833740234375,0.92587890625,0.141591796875,645.916
0.2145019531249999,0.24083740234375,0.4258789062499999,0.0715917968749999,653.982
0.289501953125,0.16458740234375,0.6758789062499999,0.1065917968749999,781.343
0.177001953125,0.12646240234375,0.5508789062499999,0.0190917968749999,652.609
0.3270019531249999,0.2789624023437499,1.05087890625,0.0890917968749999,699.134
0.252001953125,0.05021240234375,0.3008789062499999,0.054091796875,679.111
0.102001953125,0.20271240234375,0.8008789062499999,0.1240917968749999,698.831
0.120751953125,0.18364990234375,0.3633789062499999,0.0803417968749999,674.908
0.270751953125,0.33614990234375,0.8633789062499999,0.010341796875,371.465
0.3457519531249999,0.1073999023437499,0.6133789062499999,0.1153417968749999,832.969
0.195751953125,0.25989990234375,1.11337890625,0.045341796875,600.785
0.158251953125,0.06927490234375,0.7383789062499999,0.062841796875,649.866
0.308251953125,0.2217749023437499,0.2383789062499999,0.132841796875,739.147
0.233251953125,0.1455249023437499,0.98837890625,0.0278417968749999,708.556
0.083251953125,0.2980249023437499,0.4883789062499999,0.0978417968749999,420.837
0.073876953125,0.1550561523437499,0.8946289062499999,0.058466796875,655.756
0.223876953125,0.30755615234375,0.3946289062499999,0.1284667968749999,426.105
0.298876953125,0.0788061523437499,1.14462890625,0.023466796875,845.315
0.148876953125,0.23130615234375,0.6446289062499999,0.0934667968749999,667.439
0.186376953125,0.11693115234375,0.2696289062499999,0.1109667968749999,656.253
0.336376953125,0.26943115234375,0.7696289062499999,0.0409667968749999,744.435
0.261376953125,0.19318115234375,0.5196289062499999,0.145966796875,750.414
0.092626953125,0.0597436523437499,0.4571289062499999,0.0322167968749999,645.215
0.242626953125,0.2122436523437499,0.95712890625,0.1022167968749999,742.993
0.317626953125,0.13599365234375,0.20712890625,0.067216796875,714.112
0.1676269531249999,0.28849365234375,0.7071289062499999,0.137216796875,496.906
0.130126953125,0.17411865234375,1.08212890625,0.1197167968749999,682.304
0.205126953125,0.09786865234375,0.8321289062499999,0.0847167968749999,673.87
0.055126953125,0.25036865234375,0.3321289062499999,0.014716796875,621.943
0.057470703125,0.05259521484375,0.7774414062499999,0.1033105468749999,644.659
0.207470703125,0.2050952148437499,0.2774414062499999,0.033310546875,668.039
0.282470703125,0.12884521484375,1.02744140625,0.138310546875,800.197
0.132470703125,0.2813452148437499,0.5274414062499999,0.0683105468749999,490.092
0.169970703125,0.16697021484375,0.15244140625,0.050810546875,659.349
0.244970703125,0.09072021484375,0.4024414062499999,0.0158105468749999,681.405
0.094970703125,0.24322021484375,0.90244140625,0.0858105468749999,637.365
0.113720703125,0.1479077148437499,0.4649414062499999,0.129560546875,662.121
0.263720703125,0.3004077148437499,0.96494140625,0.0595605468749999,474.495
0.3387207031249999,0.07165771484375,0.2149414062499999,0.0945605468749999,728.101
0.188720703125,0.2241577148437499,0.7149414062499999,0.024560546875,664.398
0.151220703125,0.1097827148437499,1.08994140625,0.042060546875,654.174
0.301220703125,0.26228271484375,0.5899414062499999,0.1120605468749999,667.95
0.2262207031249999,0.18603271484375,0.8399414062499999,0.0770605468749999,715.197
0.085595703125,0.19556396484375,0.99619140625,0.011435546875,650.979
0.3105957031249999,0.11931396484375,0.7461914062499999,0.046435546875,811.756
0.160595703125,0.27181396484375,0.2461914062499999,0.1164355468749999,548.72
0.198095703125,0.0811889648437499,0.6211914062499999,0.1339355468749999,661.802
0.348095703125,0.23368896484375,1.12119140625,0.063935546875,897.244
0.273095703125,0.15743896484375,0.3711914062499999,0.0989355468749999,716.967
0.104345703125,0.10025146484375,0.3086914062499999,0.0726855468749999,649.458
0.254345703125,0.25275146484375,0.8086914062499999,0.1426855468749999,671.319
0.329345703125,0.17650146484375,0.5586914062499999,0.0376855468749999,811.468
0.141845703125,0.13837646484375,0.6836914062499999,0.0901855468749999,658.241
0.2918457031249999,0.29087646484375,0.18369140625,0.020185546875,507.735
0.216845703125,0.0621264648437499,0.93369140625,0.125185546875,683.187
0.066845703125,0.2146264648437499,0.4336914062499999,0.055185546875,671.412
0.062158203125,0.1240795898437499,0.2305664062499999,0.0311230468749999,651.382
0.212158203125,0.27657958984375,0.7305664062499999,0.1011230468749999,537.903
0.287158203125,0.04782958984375,0.4805664062499999,0.066123046875,733.435
0.137158203125,0.20032958984375,0.98056640625,0.136123046875,703.733
0.174658203125,0.08595458984375,0.8555664062499999,0.1186230468749999,654.336
0.324658203125,0.23845458984375,0.3555664062499999,0.048623046875,732.69
0.2496582031249999,0.16220458984375,1.10556640625,0.0836230468749999,750.252
0.118408203125,0.06689208984375,1.04306640625,0.057373046875,647.618
0.268408203125,0.2193920898437499,0.5430664062499999,0.1273730468749999,745.281
0.343408203125,0.14314208984375,0.7930664062499999,0.0223730468749999,861.967
0.193408203125,0.2956420898437499,0.2930664062499999,0.0923730468749999,438.394
0.155908203125,0.18126708984375,0.4180664062499999,0.1098730468749999,685.673
0.305908203125,0.33376708984375,0.91806640625,0.039873046875,394.585
0.230908203125,0.10501708984375,0.16806640625,0.144873046875,657.598
0.080908203125,0.25751708984375,0.6680664062499999,0.0748730468749999,591.662
0.071533203125,0.11454833984375,0.5743164062499999,0.0879980468749999,650.938
0.221533203125,0.26704833984375,1.07431640625,0.017998046875,620.262
0.296533203125,0.19079833984375,0.3243164062499999,0.1229980468749999,751.305
0.184033203125,0.1526733398437499,0.94931640625,0.070498046875,672.069
0.3340332031249999,0.30517333984375,0.4493164062499999,0.140498046875,509.803
0.259033203125,0.07642333984375,0.6993164062499999,0.0354980468749999,721.1
0.109033203125,0.22892333984375,0.19931640625,0.1054980468749999,674.81
0.090283203125,0.17173583984375,0.7618164062499999,0.1492480468749999,688.294
