,SigC,SigH,EpsC,EpsH,density,estimErr
1016,0.15,0.3185,0.8215,0.1,446.143,--
1017,0.15,0.3185,0.8215,0.12,446.143,--
1018,0.15,0.3185,0.8215,0.14,446.143,--
1019,0.15,0.3185,0.9858,0.0200,446.143,--
1020,0.15,0.3185,0.9858,0.04,446.143,--
1021,0.15,0.3185,0.9858,0.06,446.143,--
1022,0.15,0.3185,0.9858,0.08,446.143,--
1023,0.15,0.3185,0.9858,0.1,446.143,--
1024,0.15,0.3185,0.9858,0.12,446.143,--
1025,0.15,0.3185,0.9858,0.14,446.143,--
1026,0.15,0.3185,1.1501,0.0200,446.143,--
1027,0.15,0.3185,1.1501,0.04,446.143,--
1028,0.15,0.3185,1.1501,0.06,446.143,--
1029,0.15,0.3185,1.1501,0.08,446.143,--
1030,0.15,0.3185,1.1501,0.1,446.143,--
1031,0.15,0.3185,1.1501,0.12,446.143,--
1032,0.15,0.3185,1.1501,0.14,446.143,--
1033,0.2,0.0455,0.1643,0.02,644.169,3.5
1034,0.2,0.0455,0.1643,0.04,643.245,2.5
1035,0.2,0.0455,0.1643,0.06,645.362,3.3
1036,0.2,0.0455,0.1643,0.08,644.429,3.3
1037,0.2,0.0455,0.1643,0.1,644.093,5.4
1038,0.2,0.0455,0.1643,0.12,641.072,4.5
1039,0.2,0.0455,0.1643,0.14,644.815,25.503
1040,0.2,0.0455,0.3286,0.02,648.237,3.2
1041,0.2,0.0455,0.3286,0.04,646.462,2.5
1042,0.2,0.0455,0.3286,0.06,645.057,3.6
1043,0.2,0.0455,0.3286,0.08,646.534,5.1
1044,0.2,0.0455,0.3286,0.1,648.218,4.7
1045,0.2,0.0455,0.3286,0.12,645.093,3.5
1046,0.2,0.0455,0.3286,0.14,649.015,3.5
1047,0.2,0.0455,0.4929,0.02,658.162,4.2
1048,0.2,0.0455,0.4929,0.04,653.743,3.3
1049,0.2,0.0455,0.4929,0.06,649.203,2.6
1050,0.2,0.0455,0.4929,0.08,653.638,4.3
1051,0.2,0.0455,0.4929,0.1,650.723,4.8
1052,0.2,0.0455,0.4929,0.12,651.703,1.8
1053,0.2,0.0455,0.4929,0.14,655.655,2.6
1054,0.2,0.0455,0.6572,0.02,652.295,2.8
1055,0.2,0.0455,0.6572,0.04,656.083,27.9162
1056,0.2,0.0455,0.6572,0.06,656.295,3.8
1057,0.2,0.0455,0.6572,0.08,660.959,3.1
1058,0.2,0.0455,0.6572,0.1,662.518,2.5
1059,0.2,0.0455,0.6572,0.12,655.707,3.5
1060,0.2,0.0455,0.6572,0.14,657.59,4.4
1061,0.2,0.0455,0.8215,0.02,660.878,3.1
1062,0.2,0.0455,0.8215,0.04,662.133,25.5213
1063,0.2,0.0455,0.8215,0.06,661.791,4.7
1064,0.2,0.0455,0.8215,0.08,664.374,3.1
1065,0.2,0.0455,0.8215,0.1,659.52,4.9
1066,0.2,0.0455,0.8215,0.12,659.004,26.7938
1067,0.2,0.0455,0.8215,0.14,665.175,3.8
1068,0.2,0.0455,0.9858,0.02,665.335,2.7
1069,0.2,0.0455,0.9858,0.04,663.547,3.5
1070,0.2,0.0455,0.9858,0.06,666.683,2.7
1071,0.2,0.0455,0.9858,0.08,660.766,2.7
1072,0.2,0.0455,0.9858,0.1,665.77,3.1
1073,0.2,0.0455,0.9858,0.12,667.704,25.989
1074,0.2,0.0455,0.9858,0.14,662.949,2.3
1075,0.2,0.0455,1.1501,0.02,668.823,3.9
1076,0.2,0.0455,1.1501,0.04,669.855,25.9765
1077,0.2,0.0455,1.1501,0.06,670.923,3.3
1078,0.2,0.0455,1.1501,0.08,672.93,4.8
1079,0.2,0.0455,1.1501,0.1,668.662,4.7
1080,0.2,0.0455,1.1501,0.12,670.381,4.9
1081,0.2,0.0455,1.1501,0.14,669.856,3.6
1082,0.2,0.091,0.1643,0.02,639.978,2.7
1083,0.2,0.091,0.1643,0.04,642.325,3.1
1084,0.2,0.091,0.1643,0.06,642.715,4.5
1085,0.2,0.091,0.1643,0.08,646.886,2.6
1086,0.2,0.091,0.1643,0.12,644.201,26.949
1087,0.2,0.091,0.1643,0.14,647.68,3.9
1088,0.2,0.091,0.3286,0.02,652.574,3.9
1089,0.2,0.091,0.3286,0.04,650.468,5.6
1090,0.2,0.091,0.3286,0.06,651.996,25.4088
1091,0.2,0.091,0.3286,0.08,653.998,5.4
1092,0.2,0.091,0.3286,0.12,649.044,3.7
1093,0.2,0.091,0.3286,0.14,652.803,4.7
1094,0.2,0.091,0.4929,0.02,648.431,4.5
1095,0.2,0.091,0.4929,0.04,651.608,3.8
1096,0.2,0.091,0.4929,0.06,654.637,1.9
1097,0.2,0.091,0.4929,0.08,653.153,3.2
1098,0.2,0.091,0.4929,0.12,651.886,4.4
1099,0.2,0.091,0.4929,0.14,657.452,25.4011
1100,0.2,0.091,0.6572,0.02,660.388,2.8
1101,0.2,0.091,0.6572,0.04,660.601,3.2
1102,0.2,0.091,0.6572,0.06,658.029,4.2
1103,0.2,0.091,0.6572,0.08,652.909,2.5
1104,0.2,0.091,0.6572,0.1,656.295,4.2
1105,0.2,0.091,0.6572,0.12,652.472,2.8
1106,0.2,0.091,0.6572,0.14,654.452,4.2
1107,0.2,0.091,0.8215,0.02,661.259,3.4
1108,0.2,0.091,0.8215,0.04,660.46,3.6
1109,0.2,0.091,0.8215,0.06,663.673,1.2
1110,0.2,0.091,0.8215,0.08,659.965,3.3
1111,0.2,0.091,0.8215,0.1,663.282,3.7
1112,0.2,0.091,0.8215,0.12,663.387,3.6
1113,0.2,0.091,0.8215,0.14,664.259,25.7527
1114,0.2,0.091,0.9858,0.02,664.291,2.8
1115,0.2,0.091,0.9858,0.04,666.129,4.4
1116,0.2,0.091,0.9858,0.06,667.47,3.5
1117,0.2,0.091,0.9858,0.08,667.129,3.5
1118,0.2,0.091,0.9858,0.1,662.428,3.5
1119,0.2,0.091,0.9858,0.12,665.233,4.2
1120,0.2,0.091,0.9858,0.14,665.473,1.9
1121,0.2,0.091,1.1501,0.02,670.875,3.4
1122,0.2,0.091,1.1501,0.04,671.066,4.9
1123,0.2,0.091,1.1501,0.06,668.215,3.6
1124,0.2,0.091,1.1501,0.08,672.234,2.8
1125,0.2,0.091,1.1501,0.1,672.058,4.3
1126,0.2,0.091,1.1501,0.12,670.509,4.5
1127,0.2,0.091,1.1501,0.14,668.208,3.5
1128,0.2,0.1365,0.1643,0.02,643.774,2.9
1129,0.2,0.1365,0.1643,0.04,649.318,3.9
1130,0.2,0.1365,0.1643,0.06,646.364,4.2
1131,0.2,0.1365,0.1643,0.08,652.227,4.1
1132,0.2,0.1365,0.1643,0.1,646.463,31.2838
1133,0.2,0.1365,0.1643,0.12,657.006,4.4
1134,0.2,0.1365,0.1643,0.14,654.996,4.4
1135,0.2,0.1365,0.3286,0.02,647.81,5.1
1136,0.2,0.1365,0.3286,0.04,654.441,3.3
1137,0.2,0.1365,0.3286,0.06,654.272,27.134
1138,0.2,0.1365,0.3286,0.08,657.649,1.6
1139,0.2,0.1365,0.3286,0.1,656.571,3.7
1140,0.2,0.1365,0.3286,0.12,657.111,3.8
1141,0.2,0.1365,0.3286,0.14,661.651,6.1
1142,0.2,0.1365,0.4929,0.02,659.245,3.6
1143,0.2,0.1365,0.4929,0.04,653.741,3.2
1144,0.2,0.1365,0.4929,0.06,659.573,4.8
1145,0.2,0.1365,0.4929,0.08,660.734,4.1
1146,0.2,0.1365,0.4929,0.1,664.793,3.1
1147,0.2,0.1365,0.4929,0.12,661.267,3.7
1148,0.2,0.1365,0.4929,0.14,662.608,3.5
1149,0.2,0.1365,0.6572,0.02,660.893,3.4
1150,0.2,0.1365,0.6572,0.04,659.031,3.4
1151,0.2,0.1365,0.6572,0.06,664.077,3.3
1152,0.2,0.1365,0.6572,0.08,663.543,3.6
1153,0.2,0.1365,0.6572,0.1,668.733,3.1
1154,0.2,0.1365,0.6572,0.12,666.962,25.7657
1155,0.2,0.1365,0.6572,0.14,671.229,3.4
1156,0.2,0.1365,0.8215,0.02,663.241,3.3
1157,0.2,0.1365,0.8215,0.04,670.294,2.8
1158,0.2,0.1365,0.8215,0.06,665.266,4.4
1159,0.2,0.1365,0.8215,0.08,669.908,25.2136
1160,0.2,0.1365,0.8215,0.1,672.483,3.8
1161,0.2,0.1365,0.8215,0.12,669.602,3.1
1162,0.2,0.1365,0.8215,0.14,674.72,3.2
1163,0.2,0.1365,0.9858,0.02,666.242,4.1
1164,0.2,0.1365,0.9858,0.04,669.884,3.3
1165,0.2,0.1365,0.9858,0.06,672.355,2.2
1166,0.2,0.1365,0.9858,0.08,670.901,3.1
1167,0.2,0.1365,0.9858,0.1,677.526,3.8
1168,0.2,0.1365,0.9858,0.12,679.042,4.8
1169,0.2,0.1365,0.9858,0.14,673.642,3.5
1170,0.2,0.1365,1.1501,0.02,671.806,3.3
1171,0.2,0.1365,1.1501,0.04,670.517,3.5
1172,0.2,0.1365,1.1501,0.06,673.057,3.2
1173,0.2,0.1365,1.1501,0.08,674.603,3.5
1174,0.2,0.1365,1.1501,0.1,679.715,3.5
1175,0.2,0.1365,1.1501,0.12,680.587,25.1914
1176,0.2,0.1365,1.1501,0.14,679.555,3.5
1177,0.2,0.182,0.1643,0.02,656.764,2.4
1178,0.2,0.182,0.1643,0.04,660.522,4.7
1179,0.2,0.182,0.1643,0.06,664.675,4.1
1180,0.2,0.182,0.1643,0.08,672.602,25.3531
1181,0.2,0.182,0.1643,0.1,679.262,25.5392
1182,0.2,0.182,0.1643,0.12,685.528,4.3
1183,0.2,0.182,0.1643,0.14,694.905,4.2
1184,0.2,0.182,0.3286,0.02,659.13,3.2
1185,0.2,0.182,0.3286,0.04,659.947,3.9
1186,0.2,0.182,0.3286,0.06,670.658,3.8
1187,0.2,0.182,0.3286,0.08,675.001,3.3
1188,0.2,0.182,0.3286,0.1,680.381,3.4
1189,0.2,0.182,0.3286,0.12,687.412,3.7
1190,0.2,0.182,0.3286,0.14,698.36,4.2
1191,0.2,0.182,0.4929,0.02,660.737,3.7
1192,0.2,0.182,0.4929,0.04,669.253,2.7
1193,0.2,0.182,0.4929,0.06,671.49,2.5
1194,0.2,0.182,0.4929,0.08,677.204,3.4
1195,0.2,0.182,0.4929,0.1,684.161,4.5
1196,0.2,0.182,0.4929,0.12,691.184,3.7
1197,0.2,0.182,0.4929,0.14,699.471,2.4
1198,0.2,0.182,0.6572,0.02,667.256,3.3
1199,0.2,0.182,0.6572,0.04,668.377,2.5
1200,0.2,0.182,0.6572,0.06,677.234,3.6
1201,0.2,0.182,0.6572,0.08,679.978,4.8
1202,0.2,0.182,0.6572,0.1,688.931,4.4
1203,0.2,0.182,0.6572,0.12,695.564,3.3
1204,0.2,0.182,0.6572,0.14,701.864,4.5
1205,0.2,0.182,0.8215,0.02,667.763,2.4
1206,0.2,0.182,0.8215,0.04,671.483,4.4
1207,0.2,0.182,0.8215,0.06,682.512,3.4
1208,0.2,0.182,0.8215,0.08,685.899,3.2
1209,0.2,0.182,0.8215,0.1,694.764,4.9
1210,0.2,0.182,0.8215,0.12,700.581,3.5
1211,0.2,0.182,0.8215,0.14,704.49,3.9
1212,0.2,0.182,0.9858,0.02,669.21,4.2
1213,0.2,0.182,0.9858,0.04,680.399,2.7
1214,0.2,0.182,0.9858,0.06,687.368,3.7
1215,0.2,0.182,0.9858,0.08,689.607,5.1
1216,0.2,0.182,0.9858,0.1,698.648,4.3
1217,0.2,0.182,0.9858,0.12,704.433,4.3
1218,0.2,0.182,0.9858,0.14,708.859,25.4616
1219,0.2,0.182,1.1501,0.02,676.627,2.9
1220,0.2,0.182,1.1501,0.04,684.443,4.6
1221,0.2,0.182,1.1501,0.06,688.197,3.7
1222,0.2,0.182,1.1501,0.08,695.379,4.6
1223,0.2,0.182,1.1501,0.1,701.993,3.7
1224,0.2,0.182,1.1501,0.12,706.186,3.1
1225,0.2,0.182,1.1501,0.14,712.156,3.1
1226,0.2,0.2275,0.1643,0.02,642.746,2.4
1227,0.2,0.2275,0.1643,0.04,650.438,4.7
1228,0.2,0.2275,0.1643,0.06,661.341,4.9
1229,0.2,0.2275,0.1643,0.08,666.532,3.2
1230,0.2,0.2275,0.1643,0.1,673.51,3.9
1231,0.2,0.2275,0.1643,0.12,680.752,3.4
1232,0.2,0.2275,0.1643,0.14,690.691,4.3
1233,0.2,0.2275,0.3286,0.02,648.631,3.2
1234,0.2,0.2275,0.3286,0.04,655.807,3.8
1235,0.2,0.2275,0.3286,0.06,663.205,4.2
1236,0.2,0.2275,0.3286,0.08,669.932,24.711
1237,0.2,0.2275,0.3286,0.1,674.489,25.4381
1238,0.2,0.2275,0.3286,0.12,684.219,3.2
1239,0.2,0.2275,0.3286,0.14,692.396,3.9
1240,0.2,0.2275,0.4929,0.02,649.125,2.7
1241,0.2,0.2275,0.4929,0.04,658.818,3.5
1242,0.2,0.2275,0.4929,0.06,664.068,3.6
1243,0.2,0.2275,0.4929,0.08,673.903,3.5
1244,0.2,0.2275,0.4929,0.1,679.671,4.3
1245,0.2,0.2275,0.4929,0.12,687.091,4.5
1246,0.2,0.2275,0.4929,0.14,695.029,3.9
1247,0.2,0.2275,0.6572,0.02,658.537,3.3
1248,0.2,0.2275,0.6572,0.04,665.147,3.3
1249,0.2,0.2275,0.6572,0.06,671.126,24.4617
1250,0.2,0.2275,0.6572,0.08,677.811,4.3
1251,0.2,0.2275,0.6572,0.1,684.429,24.2948
1252,0.2,0.2275,0.6572,0.12,692.493,4.2
1253,0.2,0.2275,0.6572,0.14,698.013,4.5
1254,0.2,0.2275,0.8215,0.02,663.985,3.4
1255,0.2,0.2275,0.8215,0.04,665.83,3.2
1256,0.2,0.2275,0.8215,0.06,673.093,3.5
1257,0.2,0.2275,0.8215,0.08,681.252,4.7
1258,0.2,0.2275,0.8215,0.1,685.858,2.7
1259,0.2,0.2275,0.8215,0.12,692.998,4.3
1260,0.2,0.2275,0.8215,0.14,699.866,4.2
1261,0.2,0.2275,0.9858,0.02,667.09,4.1
1262,0.2,0.2275,0.9858,0.04,668.173,3.6
1263,0.2,0.2275,0.9858,0.06,676.839,4.3
1264,0.2,0.2275,0.9858,0.08,682.588,24.7332
1265,0.2,0.2275,0.9858,0.1,687.939,2.7
1266,0.2,0.2275,0.9858,0.12,695.413,3.4
1267,0.2,0.2275,0.9858,0.14,704.12,4.3
1268,0.2,0.2275,1.1501,0.02,667.542,4.3
1269,0.2,0.2275,1.1501,0.04,675.785,5.1
1270,0.2,0.2275,1.1501,0.06,678.977,3.6
1271,0.2,0.2275,1.1501,0.08,687.904,4.6
1272,0.2,0.2275,1.1501,0.1,694.123,3.8
1273,0.2,0.2275,1.1501,0.12,698.334,3.4
1274,0.2,0.2275,1.1501,0.14,704.94,4.5
1275,0.2,0.273,0.1643,0.02,11.0655,6.9
1276,0.2,0.273,0.1643,0.04,8.23742,50.4121
1277,0.2,0.273,0.1643,0.06,7.096,4.3
1278,0.2,0.273,0.1643,0.08,6.28795,3.8
1279,0.2,0.273,0.1643,0.1,6.00626,3.7
1280,0.2,0.273,0.1643,0.12,446.143,--
1281,0.2,0.273,0.1643,0.14,446.143,--
1282,0.2,0.273,0.3286,0.02,11.9362,7.5
1283,0.2,0.273,0.3286,0.04,8.3446,5.1
1284,0.2,0.273,0.3286,0.06,7.09318,4.3
1285,0.2,0.273,0.3286,0.08,6.49755,45.1036
1286,0.2,0.273,0.3286,0.1,11.6697,12.0
1287,0.2,0.273,0.3286,0.12,446.143,--
1288,0.2,0.273,0.3286,0.14,446.143,--
1289,0.2,0.273,0.4929,0.02,12.0142,7.6
1290,0.2,0.273,0.4929,0.04,8.39819,5.1
1291,0.2,0.273,0.4929,0.06,7.24809,4.4
1292,0.2,0.273,0.4929,0.08,6.3625,3.9
1293,0.2,0.273,0.4929,0.1,4.60708,4.5
1294,0.2,0.273,0.4929,0.12,446.143,--
1295,0.2,0.273,0.4929,0.14,446.143,--
1296,0.2,0.273,0.6572,0.02,13.1997,8.5
1297,0.2,0.273,0.6572,0.04,8.48131,5.2
1298,0.2,0.273,0.6572,0.06,7.24877,4.4
1299,0.2,0.273,0.6572,0.08,6.44194,3.9
1300,0.2,0.273,0.6572,0.1,9.67391,9.7
1301,0.2,0.273,0.6572,0.12,446.143,--
1302,0.2,0.273,0.6572,0.14,446.143,--
1303,0.2,0.273,0.8215,0.02,13.2801,8.4
1304,0.2,0.273,0.8215,0.04,8.41978,5.1
1305,0.2,0.273,0.8215,0.06,7.42662,4.5
1306,0.2,0.273,0.8215,0.08,6.49783,44.9627
1307,0.2,0.273,0.8215,0.1,6.12299,3.8
1308,0.2,0.273,0.8215,0.12,446.143,--
1309,0.2,0.273,0.8215,0.14,446.143,--
1310,0.2,0.273,0.9858,0.02,13.667,8.7
1311,0.2,0.273,0.9858,0.04,8.57414,5.2
1312,0.2,0.273,0.9858,0.06,7.46797,4.5
1313,0.2,0.273,0.9858,0.08,6.54639,45.068
1314,0.2,0.273,0.9858,0.1,6.0485,3.7
1315,0.2,0.273,0.9858,0.12,446.143,--
1316,0.2,0.273,0.9858,0.14,446.143,--
1317,0.2,0.273,1.1501,0.02,49.7362,44.0
1318,0.2,0.273,1.1501,0.04,8.55467,5.2
1319,0.2,0.273,1.1501,0.06,7.33116,4.4
1320,0.2,0.273,1.1501,0.08,8.16571,4.8
1321,0.2,0.273,1.1501,0.1,6.05178,3.7
1322,0.2,0.273,1.1501,0.12,446.143,--
1323,0.2,0.273,1.1501,0.14,446.143,--
1324,0.2,0.3185,0.1643,0.0200,446.143,--
1325,0.2,0.3185,0.1643,0.04,446.143,--
1326,0.2,0.3185,0.1643,0.06,446.143,--
1327,0.2,0.3185,0.1643,0.08,446.143,--
1328,0.2,0.3185,0.1643,0.1,446.143,--
1329,0.2,0.3185,0.1643,0.12,446.143,--
1330,0.2,0.3185,0.1643,0.14,446.143,--
1331,0.2,0.3185,0.3286,0.0200,446.143,--
1332,0.2,0.3185,0.3286,0.04,446.143,--
1333,0.2,0.3185,0.3286,0.06,446.143,--
1334,0.2,0.3185,0.3286,0.08,446.143,--
1335,0.2,0.3185,0.3286,0.1,446.143,--
1336,0.2,0.3185,0.3286,0.12,446.143,--
1337,0.2,0.3185,0.3286,0.14,446.143,--
1338,0.2,0.3185,0.4929,0.0200,446.143,--
1339,0.2,0.3185,0.4929,0.04,446.143,--
1340,0.2,0.3185,0.4929,0.06,446.143,--
1341,0.2,0.3185,0.4929,0.08,446.143,--
1342,0.2,0.3185,0.4929,0.1,446.143,--
1343,0.2,0.3185,0.4929,0.12,446.143,--
1344,0.2,0.3185,0.4929,0.14,446.143,--
1345,0.2,0.3185,0.6572,0.0200,446.143,--
1346,0.2,0.3185,0.6572,0.04,446.143,--
1347,0.2,0.3185,0.6572,0.06,446.143,--
1348,0.2,0.3185,0.6572,0.08,446.143,--
1349,0.2,0.3185,0.6572,0.1,446.143,--
1350,0.2,0.3185,0.6572,0.12,446.143,--
1351,0.2,0.3185,0.6572,0.14,446.143,--
1352,0.2,0.3185,0.8215,0.0200,446.143,--
1353,0.2,0.3185,0.8215,0.04,446.143,--
1354,0.2,0.3185,0.8215,0.06,446.143,--
1355,0.2,0.3185,0.8215,0.08,446.143,--
1356,0.2,0.3185,0.8215,0.1,446.143,--
1357,0.2,0.3185,0.8215,0.12,446.143,--
1358,0.2,0.3185,0.8215,0.14,446.143,--
1359,0.2,0.3185,0.9858,0.0200,446.143,--
1360,0.2,0.3185,0.9858,0.04,446.143,--
1361,0.2,0.3185,0.9858,0.06,446.143,--
1362,0.2,0.3185,0.9858,0.08,446.143,--
1363,0.2,0.3185,0.9858,0.1,446.143,--
1364,0.2,0.3185,0.9858,0.12,446.143,--
1365,0.2,0.3185,0.9858,0.14,446.143,--
1366,0.2,0.3185,1.1501,0.0200,446.143,--
1367,0.2,0.3185,1.1501,0.04,446.143,--
1368,0.2,0.3185,1.1501,0.06,446.143,--
1369,0.2,0.3185,1.1501,0.08,446.143,--
1370,0.2,0.3185,1.1501,0.1,446.143,--
1371,0.2,0.3185,1.1501,0.12,446.143,--
1372,0.2,0.3185,1.1501,0.14,446.143,--
1373,0.25,0.0455,0.1643,0.02,652.8,4.4
1374,0.25,0.0455,0.1643,0.04,652.055,4.6
1375,0.25,0.0455,0.1643,0.06,655.43,2.5
1376,0.25,0.0455,0.1643,0.08,651.047,4.2
1377,0.25,0.0455,0.1643,0.1,660.254,4.7
1378,0.25,0.0455,0.1643,0.12,655.199,3.9
1379,0.25,0.0455,0.1643,0.14,650.258,5.2
1380,0.25,0.0455,0.3286,0.02,677.426,4.3
1381,0.25,0.0455,0.3286,0.04,674.275,3.3
1382,0.25,0.0455,0.3286,0.06,668.995,3.4
1383,0.25,0.0455,0.3286,0.08,672.093,3.5
1384,0.25,0.0455,0.3286,0.1,671.523,3.6
1385,0.25,0.0455,0.3286,0.12,668.178,4.7
1386,0.25,0.0455,0.3286,0.14,671.551,3.1
1387,0.25,0.0455,0.4929,0.02,683.342,4.1
1388,0.25,0.0455,0.4929,0.04,683.811,3.7
1389,0.25,0.0455,0.4929,0.06,683.715,3.5
1390,0.25,0.0455,0.4929,0.08,686.697,3.6
1391,0.25,0.0455,0.4929,0.1,683.547,5.6
1392,0.25,0.0455,0.4929,0.12,685.096,4.2
1393,0.25,0.0455,0.4929,0.14,685.473,4.5
1394,0.25,0.0455,0.6572,0.02,696.069,2.1
1395,0.25,0.0455,0.6572,0.04,699.024,3.5
1396,0.25,0.0455,0.6572,0.06,697.384,4.5
1397,0.25,0.0455,0.6572,0.08,699.671,3.5
1398,0.25,0.0455,0.6572,0.1,700.885,3.1
1399,0.25,0.0455,0.6572,0.12,699.143,3.5
1400,0.25,0.0455,0.6572,0.14,700.453,4.8
1401,0.25,0.0455,0.8215,0.02,711.617,2.7
1402,0.25,0.0455,0.8215,0.04,708.373,26.826
1403,0.25,0.0455,0.8215,0.06,710.258,3.7
1404,0.25,0.0455,0.8215,0.08,709.822,3.5
1405,0.25,0.0455,0.8215,0.1,710.939,4.4
1406,0.25,0.0455,0.8215,0.12,711.094,3.4
1407,0.25,0.0455,0.8215,0.14,707.456,3.2
1408,0.25,0.0455,0.9858,0.02,722.481,3.3
1409,0.25,0.0455,0.9858,0.04,721.779,3.5
1410,0.25,0.0455,0.9858,0.06,724.716,4.6
1411,0.25,0.0455,0.9858,0.08,724.205,3.7
1412,0.25,0.0455,0.9858,0.1,723.16,4.3
1413,0.25,0.0455,0.9858,0.12,724.061,26.1276
1414,0.25,0.0455,0.9858,0.14,723.644,3.6
1415,0.25,0.0455,1.1501,0.02,734.565,4.4
1416,0.25,0.0455,1.1501,0.04,733.721,4.7
1417,0.25,0.0455,1.1501,0.06,735.471,3.9
1418,0.25,0.0455,1.1501,0.08,732.716,4.4
1419,0.25,0.0455,1.1501,0.1,731.913,3.4
1420,0.25,0.0455,1.1501,0.12,737.946,4.6
1421,0.25,0.0455,1.1501,0.14,732.042,3.1
1422,0.25,0.091,0.1643,0.02,653.628,4.3
1423,0.25,0.091,0.1643,0.04,655.539,3.9
1424,0.25,0.091,0.1643,0.06,656.919,1.9
1425,0.25,0.091,0.1643,0.08,657.475,4.4
1426,0.25,0.091,0.1643,0.1,657.415,4.1
1427,0.25,0.091,0.1643,0.12,656.141,3.8
1428,0.25,0.091,0.1643,0.14,658.72,2.7
1429,0.25,0.091,0.3286,0.02,673.362,3.1
1430,0.25,0.091,0.3286,0.04,668.239,4.9
1431,0.25,0.091,0.3286,0.06,671.981,3.1
1432,0.25,0.091,0.3286,0.08,670.022,2.3
1433,0.25,0.091,0.3286,0.1,672.034,3.4
1434,0.25,0.091,0.3286,0.12,671.418,3.1
1435,0.25,0.091,0.3286,0.14,671.562,2.8
1436,0.25,0.091,0.4929,0.02,687.953,4.3
1437,0.25,0.091,0.4929,0.04,685.287,4.2
1438,0.25,0.091,0.4929,0.06,684.793,2.8
1439,0.25,0.091,0.4929,0.08,681.901,4.1
1440,0.25,0.091,0.4929,0.1,685.183,4.7
1441,0.25,0.091,0.4929,0.12,686.225,3.7
1442,0.25,0.091,0.4929,0.14,685.42,3.3
1443,0.25,0.091,0.6572,0.02,698.701,2.5
1444,0.25,0.091,0.6572,0.04,699.639,3.8
1445,0.25,0.091,0.6572,0.06,697.434,3.6
1446,0.25,0.091,0.6572,0.08,700.794,3.4
1447,0.25,0.091,0.6572,0.1,698.357,3.1
1448,0.25,0.091,0.6572,0.12,699.568,3.8
1449,0.25,0.091,0.6572,0.14,698.28,2.7
1450,0.25,0.091,0.8215,0.02,714.375,3.2
1451,0.25,0.091,0.8215,0.04,710.177,4.8
1452,0.25,0.091,0.8215,0.06,707.851,2.9
1453,0.25,0.091,0.8215,0.08,711.395,3.4
1454,0.25,0.091,0.8215,0.1,713.912,3.6
1455,0.25,0.091,0.8215,0.12,709.431,2.2
1456,0.25,0.091,0.8215,0.14,712.677,2.5
1457,0.25,0.091,0.9858,0.02,723.719,3.9
1458,0.25,0.091,0.9858,0.04,726.065,26.4022
1459,0.25,0.091,0.9858,0.06,722.006,3.2
1460,0.25,0.091,0.9858,0.08,724.72,4.5
1461,0.25,0.091,0.9858,0.1,721.564,4.6
1462,0.25,0.091,0.9858,0.12,721.758,2.5
1463,0.25,0.091,0.9858,0.14,723.475,3.8
1464,0.25,0.091,1.1501,0.02,734.789,3.9
1465,0.25,0.091,1.1501,0.04,734.064,4.6
1466,0.25,0.091,1.1501,0.06,736.97,3.2
1467,0.25,0.091,1.1501,0.08,737.691,4.1
1468,0.25,0.091,1.1501,0.1,734.173,4.2
1469,0.25,0.091,1.1501,0.12,732.226,27.6013
1470,0.25,0.091,1.1501,0.14,735.202,3.6
1471,0.25,0.1365,0.1643,0.02,661.047,4.8
1472,0.25,0.1365,0.1643,0.04,659.348,4.1
1473,0.25,0.1365,0.1643,0.06,658.915,3.7
1474,0.25,0.1365,0.1643,0.08,662.301,4.4
1475,0.25,0.1365,0.1643,0.1,668.639,2.8
1476,0.25,0.1365,0.1643,0.12,668.696,3.6
1477,0.25,0.1365,0.1643,0.14,665.754,2.6
1478,0.25,0.1365,0.3286,0.02,674.221,3.8
1479,0.25,0.1365,0.3286,0.04,675.205,4.6
1480,0.25,0.1365,0.3286,0.06,670.746,27.1726
1481,0.25,0.1365,0.3286,0.08,678.548,5.1
1482,0.25,0.1365,0.3286,0.1,675.147,4.7
1483,0.25,0.1365,0.3286,0.12,680.07,3.5
1484,0.25,0.1365,0.3286,0.14,683.715,4.5
1485,0.25,0.1365,0.4929,0.02,685.993,4.3
1486,0.25,0.1365,0.4929,0.04,688.419,4.4
1487,0.25,0.1365,0.4929,0.06,691.905,2.2
1488,0.25,0.1365,0.4929,0.08,689.893,3.3
1489,0.25,0.1365,0.4929,0.1,695.143,25.6406
1490,0.25,0.1365,0.4929,0.12,692.864,2.3
1491,0.25,0.1365,0.4929,0.14,694.317,3.2
1492,0.25,0.1365,0.6572,0.02,699.157,3.5
1493,0.25,0.1365,0.6572,0.04,700.57,4.3
1494,0.25,0.1365,0.6572,0.06,702.323,4.3
1495,0.25,0.1365,0.6572,0.08,705.37,4.1
1496,0.25,0.1365,0.6572,0.1,702.731,3.2
1497,0.25,0.1365,0.6572,0.12,707.953,4.7
1498,0.25,0.1365,0.6572,0.14,706.291,4.4
1499,0.25,0.1365,0.8215,0.02,710.587,3.4
1500,0.25,0.1365,0.8215,0.04,714.321,3.3
1501,0.25,0.1365,0.8215,0.06,717.079,4.8
1502,0.25,0.1365,0.8215,0.08,719.23,4.4
1503,0.25,0.1365,0.8215,0.1,715.981,4.8
1504,0.25,0.1365,0.8215,0.12,717.254,3.4
1505,0.25,0.1365,0.8215,0.14,721.162,3.7
1506,0.25,0.1365,0.9858,0.02,722.173,2.8
